scenario,threshold,longitude,latitude,frequency_change_per_year
ssp245,t25,-81.29753321281669,28.072352628735043,0.21212119
ssp245,t25,-81.07295439178681,28.072352628735043,0.15656567
ssp245,t25,-80.84837557075693,28.072352628735043,0.16060609
ssp245,t25,-80.62379674972705,28.072352628735043,0.15858586
ssp245,t25,-82.42042731796609,27.847773807705163,0.18282828
ssp245,t25,-82.19584849693621,27.847773807705163,0.17474747
ssp245,t25,-81.97126967590633,27.847773807705163,0.16969696
ssp245,t25,-81.74669085487645,27.847773807705163,0.18989895
ssp245,t25,-81.52211203384657,27.847773807705163,0.21111107
ssp245,t25,-81.29753321281669,27.847773807705163,0.19696966
ssp245,t25,-81.07295439178681,27.847773807705163,0.17171715
ssp245,t25,-80.84837557075693,27.847773807705163,0.16565655
ssp245,t25,-80.62379674972705,27.847773807705163,0.15757576
ssp245,t25,-82.64500613899597,27.62319498667528,0.18989897
ssp245,t25,-82.42042731796609,27.62319498667528,0.17777778
ssp245,t25,-82.19584849693621,27.62319498667528,0.17575757
ssp245,t25,-81.97126967590633,27.62319498667528,0.16565655
ssp245,t25,-81.74669085487645,27.62319498667528,0.18989895
ssp245,t25,-81.52211203384657,27.62319498667528,0.21313126
ssp245,t25,-81.29753321281669,27.62319498667528,0.22222218
ssp245,t25,-81.07295439178681,27.62319498667528,0.20101008
ssp245,t25,-80.84837557075693,27.62319498667528,0.19494948
ssp245,t25,-80.62379674972705,27.62319498667528,0.17777777
ssp245,t25,-82.64500613899597,27.3986161656454,0.18888885
ssp245,t25,-82.42042731796609,27.3986161656454,0.16767676
ssp245,t25,-82.19584849693621,27.3986161656454,0.16262624
ssp245,t25,-81.97126967590633,27.3986161656454,0.18787879
ssp245,t25,-81.74669085487645,27.3986161656454,0.18686867
ssp245,t25,-81.52211203384657,27.3986161656454,0.19999999
ssp245,t25,-81.29753321281669,27.3986161656454,0.20404036
ssp245,t25,-81.07295439178681,27.3986161656454,0.21010098
ssp245,t25,-80.84837557075693,27.3986161656454,0.20606059
ssp245,t25,-80.62379674972705,27.3986161656454,0.17474744
ssp245,t25,-80.39921792869717,27.3986161656454,0.15656564
ssp245,t25,-82.42042731796609,27.17403734461552,0.18080807
ssp245,t25,-82.19584849693621,27.17403734461552,0.14848484
ssp245,t25,-81.97126967590633,27.17403734461552,0.15959595
ssp245,t25,-81.74669085487645,27.17403734461552,0.17878787
ssp245,t25,-81.52211203384657,27.17403734461552,0.19393939
ssp245,t25,-81.29753321281669,27.17403734461552,0.17979796
ssp245,t25,-81.07295439178681,27.17403734461552,0.220202
ssp245,t25,-80.84837557075693,27.17403734461552,0.2222222
ssp245,t25,-80.62379674972705,27.17403734461552,0.16666664
ssp245,t25,-80.39921792869717,27.17403734461552,0.08989899
ssp245,t25,-81.97126967590633,26.94945852358564,0.15252526
ssp245,t25,-81.74669085487645,26.94945852358564,0.14242426
ssp245,t25,-81.52211203384657,26.94945852358564,0.15959597
ssp245,t25,-81.29753321281669,26.94945852358564,0.15252523
ssp245,t25,-81.07295439178681,26.94945852358564,0.15858583
ssp245,t25,-80.84837557075693,26.94945852358564,0.18888889
ssp245,t25,-80.62379674972705,26.94945852358564,0.15858585
ssp245,t25,-80.39921792869717,26.94945852358564,0.07171719
ssp245,t25,-80.17463910766729,26.94945852358564,0.050505057
ssp245,t25,-82.19584849693621,26.72487970255576,0.14141414
ssp245,t25,-81.97126967590633,26.72487970255576,0.13737372
ssp245,t25,-81.74669085487645,26.72487970255576,0.13131312
ssp245,t25,-81.52211203384657,26.72487970255576,0.13333334
ssp245,t25,-81.29753321281669,26.72487970255576,0.13131312
ssp245,t25,-81.07295439178681,26.72487970255576,0.13636363
ssp245,t25,-80.84837557075693,26.72487970255576,0.15959592
ssp245,t25,-80.62379674972705,26.72487970255576,0.13939393
ssp245,t25,-80.39921792869717,26.72487970255576,0.1252525
ssp245,t25,-80.17463910766729,26.72487970255576,0.079797976
ssp245,t25,-81.97126967590633,26.50030088152588,0.13131312
ssp245,t25,-81.74669085487645,26.50030088152588,0.13838382
ssp245,t25,-81.52211203384657,26.50030088152588,0.13131312
ssp245,t25,-81.29753321281669,26.50030088152588,0.124242425
ssp245,t25,-81.07295439178681,26.50030088152588,0.12828282
ssp245,t25,-80.84837557075693,26.50030088152588,0.14747474
ssp245,t25,-80.62379674972705,26.50030088152588,0.14949493
ssp245,t25,-80.39921792869717,26.50030088152588,0.15151514
ssp245,t25,-81.74669085487645,26.275722060496,0.12525252
ssp245,t25,-81.52211203384657,26.275722060496,0.1111111
ssp245,t25,-81.29753321281669,26.275722060496,0.12424241
ssp245,t25,-81.07295439178681,26.275722060496,0.14040402
ssp245,t25,-80.84837557075693,26.275722060496,0.14646463
ssp245,t25,-80.62379674972705,26.275722060496,0.14545453
ssp245,t25,-80.39921792869717,26.275722060496,0.09494949
ssp245,t25,-81.74669085487645,26.05114323946612,0.121212125
ssp245,t25,-81.52211203384657,26.05114323946612,0.1111111
ssp245,t25,-81.29753321281669,26.05114323946612,0.11010099
ssp245,t25,-81.07295439178681,26.05114323946612,0.13232322
ssp245,t25,-80.84837557075693,26.05114323946612,0.12525253
ssp245,t25,-80.62379674972705,26.05114323946612,0.124242425
ssp245,t25,-80.39921792869717,26.05114323946612,0.09292929
ssp245,t25,-81.29753321281669,25.826564418436238,0.10101009
ssp245,t25,-81.07295439178681,25.826564418436238,0.11717171
ssp245,t25,-80.84837557075693,25.826564418436238,0.118181825
ssp245,t25,-80.62379674972705,25.826564418436238,0.0949495
ssp245,t25,-80.39921792869717,25.826564418436238,0.08787879
ssp245,t25,-81.29753321281669,25.601985597406358,0.07171717
ssp245,t25,-81.07295439178681,25.601985597406358,0.0919192
ssp245,t25,-80.84837557075693,25.601985597406358,0.1030303
ssp245,t25,-80.62379674972705,25.601985597406358,0.07474747
ssp245,t25,-81.07295439178681,25.37740677637648,0.0909091
ssp245,t25,-80.84837557075693,25.37740677637648,0.0979798
ssp245,t25,-80.62379674972705,25.37740677637648,0.0979798
ssp245,t25,-81.74669085487645,24.703670313286835,0.048484854
ssp245,t50,-87.58574020165334,30.991877302123488,0.19999997
ssp245,t50,-87.36116138062346,30.991877302123488,0.17676765
ssp245,t50,-87.13658255959358,30.991877302123488,0.17777777
ssp245,t50,-86.9120037385637,30.991877302123488,0.17171715
ssp245,t50,-86.68742491753382,30.991877302123488,0.17676768
ssp245,t50,-86.46284609650394,30.991877302123488,0.1939394
ssp245,t50,-86.23826727547406,30.991877302123488,0.17777777
ssp245,t50,-86.01368845444418,30.991877302123488,0.18686871
ssp245,t50,-85.7891096334143,30.991877302123488,0.18787879
ssp245,t50,-85.56453081238442,30.991877302123488,0.17979798
ssp245,t50,-85.33995199135454,30.991877302123488,0.18686868
ssp245,t50,-85.11537317032466,30.991877302123488,0.18686868
ssp245,t50,-87.36116138062346,30.767298481093608,0.19393939
ssp245,t50,-87.13658255959358,30.767298481093608,0.19191918
ssp245,t50,-86.9120037385637,30.767298481093608,0.19090906
ssp245,t50,-86.68742491753382,30.767298481093608,0.19999999
ssp245,t50,-86.46284609650394,30.767298481093608,0.1949495
ssp245,t50,-86.23826727547406,30.767298481093608,0.17474747
ssp245,t50,-86.01368845444418,30.767298481093608,0.17878787
ssp245,t50,-85.7891096334143,30.767298481093608,0.15656565
ssp245,t50,-85.56453081238442,30.767298481093608,0.17171718
ssp245,t50,-85.33995199135454,30.767298481093608,0.17575757
ssp245,t50,-85.11537317032466,30.767298481093608,0.17777778
ssp245,t50,-84.89079434929477,30.767298481093608,0.18080808
ssp245,t50,-84.66621552826489,30.767298481093608,0.20303027
ssp245,t50,-84.441636707235,30.767298481093608,0.2030303
ssp245,t50,-84.21705788620513,30.767298481093608,0.20505051
ssp245,t50,-83.99247906517525,30.767298481093608,0.2121212
ssp245,t50,-81.97126967590633,30.767298481093608,0.21212122
ssp245,t50,-81.74669085487645,30.767298481093608,0.20101005
ssp245,t50,-87.36116138062346,30.542719660063728,0.18686865
ssp245,t50,-87.13658255959358,30.542719660063728,0.18585855
ssp245,t50,-86.9120037385637,30.542719660063728,0.16767678
ssp245,t50,-86.68742491753382,30.542719660063728,0.15555556
ssp245,t50,-86.46284609650394,30.542719660063728,0.14242426
ssp245,t50,-86.23826727547406,30.542719660063728,0.15353537
ssp245,t50,-86.01368845444418,30.542719660063728,0.15858585
ssp245,t50,-85.7891096334143,30.542719660063728,0.16060609
ssp245,t50,-85.56453081238442,30.542719660063728,0.16969699
ssp245,t50,-85.33995199135454,30.542719660063728,0.17070706
ssp245,t50,-85.11537317032466,30.542719660063728,0.17171717
ssp245,t50,-84.89079434929477,30.542719660063728,0.16868687
ssp245,t50,-84.66621552826489,30.542719660063728,0.15656567
ssp245,t50,-84.441636707235,30.542719660063728,0.17575757
ssp245,t50,-84.21705788620513,30.542719660063728,0.1929293
ssp245,t50,-83.99247906517525,30.542719660063728,0.21616161
ssp245,t50,-83.76790024414537,30.542719660063728,0.22525251
ssp245,t50,-83.54332142311549,30.542719660063728,0.26161614
ssp245,t50,-83.3187426020856,30.542719660063728,0.26060605
ssp245,t50,-83.09416378105573,30.542719660063728,0.27070707
ssp245,t50,-82.86958496002585,30.542719660063728,0.27676767
ssp245,t50,-82.64500613899597,30.542719660063728,0.2919192
ssp245,t50,-82.42042731796609,30.542719660063728,0.28484848
ssp245,t50,-81.97126967590633,30.542719660063728,0.24242422
ssp245,t50,-81.74669085487645,30.542719660063728,0.21919186
ssp245,t50,-81.52211203384657,30.542719660063728,0.20505047
ssp245,t50,-85.7891096334143,30.318140839033845,0.17373738
ssp245,t50,-85.56453081238442,30.318140839033845,0.15555556
ssp245,t50,-85.33995199135454,30.318140839033845,0.16868687
ssp245,t50,-85.11537317032466,30.318140839033845,0.16868687
ssp245,t50,-84.89079434929477,30.318140839033845,0.17777778
ssp245,t50,-84.66621552826489,30.318140839033845,0.16161615
ssp245,t50,-84.441636707235,30.318140839033845,0.17676769
ssp245,t50,-84.21705788620513,30.318140839033845,0.19191921
ssp245,t50,-83.99247906517525,30.318140839033845,0.22626264
ssp245,t50,-83.76790024414537,30.318140839033845,0.23838384
ssp245,t50,-83.54332142311549,30.318140839033845,0.250505
ssp245,t50,-83.3187426020856,30.318140839033845,0.23737372
ssp245,t50,-83.09416378105573,30.318140839033845,0.2525252
ssp245,t50,-82.86958496002585,30.318140839033845,0.25656563
ssp245,t50,-82.64500613899597,30.318140839033845,0.28181818
ssp245,t50,-82.42042731796609,30.318140839033845,0.2888889
ssp245,t50,-82.19584849693621,30.318140839033845,0.28787878
ssp245,t50,-81.97126967590633,30.318140839033845,0.26060608
ssp245,t50,-81.74669085487645,30.318140839033845,0.22222222
ssp245,t50,-81.52211203384657,30.318140839033845,0.20909087
ssp245,t50,-85.56453081238442,30.093562018003965,0.16464646
ssp245,t50,-85.33995199135454,30.093562018003965,0.16161616
ssp245,t50,-85.11537317032466,30.093562018003965,0.16161616
ssp245,t50,-84.89079434929477,30.093562018003965,0.16565657
ssp245,t50,-84.66621552826489,30.093562018003965,0.16767676
ssp245,t50,-83.76790024414537,30.093562018003965,0.24646461
ssp245,t50,-83.54332142311549,30.093562018003965,0.26666665
ssp245,t50,-83.3187426020856,30.093562018003965,0.2525252
ssp245,t50,-83.09416378105573,30.093562018003965,0.26464647
ssp245,t50,-82.86958496002585,30.093562018003965,0.26464647
ssp245,t50,-82.64500613899597,30.093562018003965,0.26161617
ssp245,t50,-82.42042731796609,30.093562018003965,0.2525252
ssp245,t50,-82.19584849693621,30.093562018003965,0.24545453
ssp245,t50,-81.97126967590633,30.093562018003965,0.26060605
ssp245,t50,-81.74669085487645,30.093562018003965,0.240404
ssp245,t50,-81.52211203384657,30.093562018003965,0.2111111
ssp245,t50,-85.33995199135454,29.868983196974085,0.16161616
ssp245,t50,-85.11537317032466,29.868983196974085,0.16161616
ssp245,t50,-83.54332142311549,29.868983196974085,0.2595959
ssp245,t50,-83.3187426020856,29.868983196974085,0.2454545
ssp245,t50,-83.09416378105573,29.868983196974085,0.26363635
ssp245,t50,-82.86958496002585,29.868983196974085,0.26464647
ssp245,t50,-82.64500613899597,29.868983196974085,0.26161617
ssp245,t50,-82.42042731796609,29.868983196974085,0.2525252
ssp245,t50,-82.19584849693621,29.868983196974085,0.24545453
ssp245,t50,-81.97126967590633,29.868983196974085,0.26060605
ssp245,t50,-81.74669085487645,29.868983196974085,0.24848479
ssp245,t50,-81.52211203384657,29.868983196974085,0.21919191
ssp245,t50,-83.3187426020856,29.644404375944205,0.23939395
ssp245,t50,-83.09416378105573,29.644404375944205,0.25252527
ssp245,t50,-82.86958496002585,29.644404375944205,0.2555556
ssp245,t50,-82.64500613899597,29.644404375944205,0.24242423
ssp245,t50,-82.42042731796609,29.644404375944205,0.23737371
ssp245,t50,-82.19584849693621,29.644404375944205,0.25050503
ssp245,t50,-81.97126967590633,29.644404375944205,0.26565656
ssp245,t50,-81.74669085487645,29.644404375944205,0.2393939
ssp245,t50,-81.52211203384657,29.644404375944205,0.19999999
ssp245,t50,-81.29753321281669,29.644404375944205,0.16565657
ssp245,t50,-83.09416378105573,29.419825554914325,0.27272728
ssp245,t50,-82.86958496002585,29.419825554914325,0.27676767
ssp245,t50,-82.64500613899597,29.419825554914325,0.25858584
ssp245,t50,-82.42042731796609,29.419825554914325,0.25757572
ssp245,t50,-82.19584849693621,29.419825554914325,0.25555554
ssp245,t50,-81.97126967590633,29.419825554914325,0.25858584
ssp245,t50,-81.74669085487645,29.419825554914325,0.2353535
ssp245,t50,-81.52211203384657,29.419825554914325,0.20404038
ssp245,t50,-81.29753321281669,29.419825554914325,0.17171717
ssp245,t50,-82.86958496002585,29.195246733884446,0.25353536
ssp245,t50,-82.64500613899597,29.195246733884446,0.26666668
ssp245,t50,-82.42042731796609,29.195246733884446,0.25454548
ssp245,t50,-82.19584849693621,29.195246733884446,0.25454545
ssp245,t50,-81.97126967590633,29.195246733884446,0.24646461
ssp245,t50,-81.74669085487645,29.195246733884446,0.23131311
ssp245,t50,-81.52211203384657,29.195246733884446,0.19292928
ssp245,t50,-81.29753321281669,29.195246733884446,0.17878789
ssp245,t50,-81.07295439178681,29.195246733884446,0.13434342
ssp245,t50,-82.64500613899597,28.970667912854566,0.22727273
ssp245,t50,-82.42042731796609,28.970667912854566,0.25757572
ssp245,t50,-82.19584849693621,28.970667912854566,0.24242425
ssp245,t50,-81.97126967590633,28.970667912854566,0.23030302
ssp245,t50,-81.74669085487645,28.970667912854566,0.2232323
ssp245,t50,-81.52211203384657,28.970667912854566,0.1818182
ssp245,t50,-81.29753321281669,28.970667912854566,0.15858586
ssp245,t50,-81.07295439178681,28.970667912854566,0.13333333
ssp245,t50,-82.64500613899597,28.746089091824683,0.22121212
ssp245,t50,-82.42042731796609,28.746089091824683,0.23434341
ssp245,t50,-82.19584849693621,28.746089091824683,0.23131312
ssp245,t50,-81.97126967590633,28.746089091824683,0.2090909
ssp245,t50,-81.74669085487645,28.746089091824683,0.20202018
ssp245,t50,-81.52211203384657,28.746089091824683,0.19191918
ssp245,t50,-81.29753321281669,28.746089091824683,0.15757574
ssp245,t50,-81.07295439178681,28.746089091824683,0.120202005
ssp245,t50,-80.84837557075693,28.746089091824683,0.08080808
ssp245,t50,-82.64500613899597,28.521510270794803,0.20505047
ssp245,t50,-82.42042731796609,28.521510270794803,0.2313131
ssp245,t50,-82.19584849693621,28.521510270794803,0.22626261
ssp245,t50,-81.97126967590633,28.521510270794803,0.21818182
ssp245,t50,-81.74669085487645,28.521510270794803,0.21414143
ssp245,t50,-81.52211203384657,28.521510270794803,0.19797978
ssp245,t50,-81.29753321281669,28.521510270794803,0.16969697
ssp245,t50,-81.07295439178681,28.521510270794803,0.116161615
ssp245,t50,-80.84837557075693,28.521510270794803,0.062626265
ssp245,t50,-82.86958496002585,28.296931449764923,0.17777777
ssp245,t50,-82.64500613899597,28.296931449764923,0.20808078
ssp245,t50,-82.42042731796609,28.296931449764923,0.22828281
ssp245,t50,-82.19584849693621,28.296931449764923,0.20303029
ssp245,t50,-81.97126967590633,28.296931449764923,0.2040404
ssp245,t50,-81.74669085487645,28.296931449764923,0.21313128
ssp245,t50,-81.52211203384657,28.296931449764923,0.18383838
ssp245,t50,-81.29753321281669,28.296931449764923,0.16161616
ssp245,t50,-81.07295439178681,28.296931449764923,0.13535354
ssp245,t50,-80.84837557075693,28.296931449764923,0.070707075
ssp245,t50,-82.86958496002585,28.072352628735043,0.14242426
ssp245,t50,-82.64500613899597,28.072352628735043,0.17373735
ssp245,t50,-82.42042731796609,28.072352628735043,0.16767676
ssp245,t50,-82.19584849693621,28.072352628735043,0.17272727
ssp245,t50,-81.97126967590633,28.072352628735043,0.18080805
ssp245,t50,-81.74669085487645,28.072352628735043,0.17979795
ssp245,t50,-81.52211203384657,28.072352628735043,0.16969697
ssp245,t50,-81.29753321281669,28.072352628735043,0.12727273
ssp245,t50,-81.07295439178681,28.072352628735043,0.08484849
ssp245,t50,-80.84837557075693,28.072352628735043,0.08181818
ssp245,t50,-80.62379674972705,28.072352628735043,0.07474747
ssp245,t50,-82.42042731796609,27.847773807705163,0.14848484
ssp245,t50,-82.19584849693621,27.847773807705163,0.12626263
ssp245,t50,-81.97126967590633,27.847773807705163,0.13232324
ssp245,t50,-81.74669085487645,27.847773807705163,0.15555553
ssp245,t50,-81.52211203384657,27.847773807705163,0.17070705
ssp245,t50,-81.29753321281669,27.847773807705163,0.14747474
ssp245,t50,-81.07295439178681,27.847773807705163,0.13131313
ssp245,t50,-80.84837557075693,27.847773807705163,0.094949484
ssp245,t50,-80.62379674972705,27.847773807705163,0.07878788
ssp245,t50,-82.64500613899597,27.62319498667528,0.15050504
ssp245,t50,-82.42042731796609,27.62319498667528,0.13636364
ssp245,t50,-82.19584849693621,27.62319498667528,0.12222222
ssp245,t50,-81.97126967590633,27.62319498667528,0.12323232
ssp245,t50,-81.74669085487645,27.62319498667528,0.15959594
ssp245,t50,-81.52211203384657,27.62319498667528,0.18686867
ssp245,t50,-81.29753321281669,27.62319498667528,0.18484846
ssp245,t50,-81.07295439178681,27.62319498667528,0.16464645
ssp245,t50,-80.84837557075693,27.62319498667528,0.16060606
ssp245,t50,-80.62379674972705,27.62319498667528,0.12020202
ssp245,t50,-82.64500613899597,27.3986161656454,0.15252523
ssp245,t50,-82.42042731796609,27.3986161656454,0.12020201
ssp245,t50,-82.19584849693621,27.3986161656454,0.11414143
ssp245,t50,-81.97126967590633,27.3986161656454,0.15151513
ssp245,t50,-81.74669085487645,27.3986161656454,0.16666664
ssp245,t50,-81.52211203384657,27.3986161656454,0.18484846
ssp245,t50,-81.29753321281669,27.3986161656454,0.18888883
ssp245,t50,-81.07295439178681,27.3986161656454,0.18080805
ssp245,t50,-80.84837557075693,27.3986161656454,0.17777775
ssp245,t50,-80.62379674972705,27.3986161656454,0.13838382
ssp245,t50,-80.39921792869717,27.3986161656454,0.082828276
ssp245,t50,-82.42042731796609,27.17403734461552,0.11414141
ssp245,t50,-82.19584849693621,27.17403734461552,0.104040414
ssp245,t50,-81.97126967590633,27.17403734461552,0.13131313
ssp245,t50,-81.74669085487645,27.17403734461552,0.15555555
ssp245,t50,-81.52211203384657,27.17403734461552,0.16969697
ssp245,t50,-81.29753321281669,27.17403734461552,0.16767675
ssp245,t50,-81.07295439178681,27.17403734461552,0.17070703
ssp245,t50,-80.84837557075693,27.17403734461552,0.17878787
ssp245,t50,-80.62379674972705,27.17403734461552,0.101010114
ssp245,t50,-80.39921792869717,27.17403734461552,0.030303031
ssp245,t50,-81.97126967590633,26.94945852358564,0.11919194
ssp245,t50,-81.74669085487645,26.94945852358564,0.12424243
ssp245,t50,-81.52211203384657,26.94945852358564,0.13939394
ssp245,t50,-81.29753321281669,26.94945852358564,0.12626262
ssp245,t50,-81.07295439178681,26.94945852358564,0.116161615
ssp245,t50,-80.84837557075693,26.94945852358564,0.124242425
ssp245,t50,-80.62379674972705,26.94945852358564,0.08686869
ssp245,t50,-80.39921792869717,26.94945852358564,0.02929293
ssp245,t50,-80.17463910766729,26.94945852358564,0.021212123
ssp245,t50,-82.19584849693621,26.72487970255576,0.079797976
ssp245,t50,-81.97126967590633,26.72487970255576,0.084848486
ssp245,t50,-81.74669085487645,26.72487970255576,0.10909092
ssp245,t50,-81.52211203384657,26.72487970255576,0.12727273
ssp245,t50,-81.29753321281669,26.72487970255576,0.1060606
ssp245,t50,-81.07295439178681,26.72487970255576,0.093939394
ssp245,t50,-80.84837557075693,26.72487970255576,0.1070707
ssp245,t50,-80.62379674972705,26.72487970255576,0.064646475
ssp245,t50,-80.39921792869717,26.72487970255576,0.053535365
ssp245,t50,-80.17463910766729,26.72487970255576,0.022222225
ssp245,t50,-81.97126967590633,26.50030088152588,0.079797976
ssp245,t50,-81.74669085487645,26.50030088152588,0.09595959
ssp245,t50,-81.52211203384657,26.50030088152588,0.0979798
ssp245,t50,-81.29753321281669,26.50030088152588,0.08383839
ssp245,t50,-81.07295439178681,26.50030088152588,0.09393939
ssp245,t50,-80.84837557075693,26.50030088152588,0.1151515
ssp245,t50,-80.62379674972705,26.50030088152588,0.096969694
ssp245,t50,-80.39921792869717,26.50030088152588,0.07575758
ssp245,t50,-81.74669085487645,26.275722060496,0.062626265
ssp245,t50,-81.52211203384657,26.275722060496,0.07676768
ssp245,t50,-81.29753321281669,26.275722060496,0.08383837
ssp245,t50,-81.07295439178681,26.275722060496,0.09797979
ssp245,t50,-80.84837557075693,26.275722060496,0.11919191
ssp245,t50,-80.62379674972705,26.275722060496,0.110101
ssp245,t50,-80.39921792869717,26.275722060496,0.043434344
ssp245,t50,-81.74669085487645,26.05114323946612,0.058585856
ssp245,t50,-81.52211203384657,26.05114323946612,0.076767676
ssp245,t50,-81.29753321281669,26.05114323946612,0.09393939
ssp245,t50,-81.07295439178681,26.05114323946612,0.0949495
ssp245,t50,-80.84837557075693,26.05114323946612,0.11515151
ssp245,t50,-80.62379674972705,26.05114323946612,0.10000001
ssp245,t50,-80.39921792869717,26.05114323946612,0.05454546
ssp245,t50,-81.29753321281669,25.826564418436238,0.065656565
ssp245,t50,-81.07295439178681,25.826564418436238,0.07979798
ssp245,t50,-80.84837557075693,25.826564418436238,0.07979798
ssp245,t50,-80.62379674972705,25.826564418436238,0.06161616
ssp245,t50,-80.39921792869717,25.826564418436238,0.050505057
ssp245,t50,-81.29753321281669,25.601985597406358,0.039393943
ssp245,t50,-81.07295439178681,25.601985597406358,0.05050505
ssp245,t50,-80.84837557075693,25.601985597406358,0.05757576
ssp245,t50,-80.62379674972705,25.601985597406358,0.04747475
ssp245,t50,-81.07295439178681,25.37740677637648,0.05050505
ssp245,t50,-80.84837557075693,25.37740677637648,0.057575762
ssp245,t50,-80.62379674972705,25.37740677637648,0.059595965
ssp245,t50,-81.74669085487645,24.703670313286835,0.01818182
ssp245,t100,-87.58574020165334,30.991877302123488,0.16161613
ssp245,t100,-87.36116138062346,30.991877302123488,0.15353534
ssp245,t100,-87.13658255959358,30.991877302123488,0.14949493
ssp245,t100,-86.9120037385637,30.991877302123488,0.15252523
ssp245,t100,-86.68742491753382,30.991877302123488,0.16060607
ssp245,t100,-86.46284609650394,30.991877302123488,0.18181819
ssp245,t100,-86.23826727547406,30.991877302123488,0.16565657
ssp245,t100,-86.01368845444418,30.991877302123488,0.1818182
ssp245,t100,-85.7891096334143,30.991877302123488,0.17979796
ssp245,t100,-85.56453081238442,30.991877302123488,0.17575759
ssp245,t100,-85.33995199135454,30.991877302123488,0.18484849
ssp245,t100,-85.11537317032466,30.991877302123488,0.18585856
ssp245,t100,-87.36116138062346,30.767298481093608,0.14848484
ssp245,t100,-87.13658255959358,30.767298481093608,0.14747474
ssp245,t100,-86.9120037385637,30.767298481093608,0.14040402
ssp245,t100,-86.68742491753382,30.767298481093608,0.14343433
ssp245,t100,-86.46284609650394,30.767298481093608,0.15050505
ssp245,t100,-86.23826727547406,30.767298481093608,0.15858585
ssp245,t100,-86.01368845444418,30.767298481093608,0.17474747
ssp245,t100,-85.7891096334143,30.767298481093608,0.15252523
ssp245,t100,-85.56453081238442,30.767298481093608,0.16868687
ssp245,t100,-85.33995199135454,30.767298481093608,0.17373736
ssp245,t100,-85.11537317032466,30.767298481093608,0.17373736
ssp245,t100,-84.89079434929477,30.767298481093608,0.17676766
ssp245,t100,-84.66621552826489,30.767298481093608,0.19595958
ssp245,t100,-84.441636707235,30.767298481093608,0.1979798
ssp245,t100,-84.21705788620513,30.767298481093608,0.1989899
ssp245,t100,-83.99247906517525,30.767298481093608,0.2080808
ssp245,t100,-81.97126967590633,30.767298481093608,0.17575759
ssp245,t100,-81.74669085487645,30.767298481093608,0.15050507
ssp245,t100,-87.36116138062346,30.542719660063728,0.11010102
ssp245,t100,-87.13658255959358,30.542719660063728,0.107070714
ssp245,t100,-86.9120037385637,30.542719660063728,0.08383839
ssp245,t100,-86.68742491753382,30.542719660063728,0.0909091
ssp245,t100,-86.46284609650394,30.542719660063728,0.094949506
ssp245,t100,-86.23826727547406,30.542719660063728,0.13131313
ssp245,t100,-86.01368845444418,30.542719660063728,0.15353535
ssp245,t100,-85.7891096334143,30.542719660063728,0.16060609
ssp245,t100,-85.56453081238442,30.542719660063728,0.15757577
ssp245,t100,-85.33995199135454,30.542719660063728,0.16767676
ssp245,t100,-85.11537317032466,30.542719660063728,0.16868687
ssp245,t100,-84.89079434929477,30.542719660063728,0.16363637
ssp245,t100,-84.66621552826489,30.542719660063728,0.15252526
ssp245,t100,-84.441636707235,30.542719660063728,0.17474747
ssp245,t100,-84.21705788620513,30.542719660063728,0.1777778
ssp245,t100,-83.99247906517525,30.542719660063728,0.1949495
ssp245,t100,-83.76790024414537,30.542719660063728,0.21818182
ssp245,t100,-83.54332142311549,30.542719660063728,0.2585858
ssp245,t100,-83.3187426020856,30.542719660063728,0.2555555
ssp245,t100,-83.09416378105573,30.542719660063728,0.26060605
ssp245,t100,-82.86958496002585,30.542719660063728,0.26161617
ssp245,t100,-82.64500613899597,30.542719660063728,0.27575755
ssp245,t100,-82.42042731796609,30.542719660063728,0.26767677
ssp245,t100,-81.97126967590633,30.542719660063728,0.18686865
ssp245,t100,-81.74669085487645,30.542719660063728,0.17474747
ssp245,t100,-81.52211203384657,30.542719660063728,0.15151516
ssp245,t100,-85.7891096334143,30.318140839033845,0.13333334
ssp245,t100,-85.56453081238442,30.318140839033845,0.13232324
ssp245,t100,-85.33995199135454,30.318140839033845,0.14545454
ssp245,t100,-85.11537317032466,30.318140839033845,0.15959595
ssp245,t100,-84.89079434929477,30.318140839033845,0.15858586
ssp245,t100,-84.66621552826489,30.318140839033845,0.14141415
ssp245,t100,-84.441636707235,30.318140839033845,0.15252523
ssp245,t100,-84.21705788620513,30.318140839033845,0.16464648
ssp245,t100,-83.99247906517525,30.318140839033845,0.1949495
ssp245,t100,-83.76790024414537,30.318140839033845,0.21919191
ssp245,t100,-83.54332142311549,30.318140839033845,0.2434343
ssp245,t100,-83.3187426020856,30.318140839033845,0.22929293
ssp245,t100,-83.09416378105573,30.318140839033845,0.24242423
ssp245,t100,-82.86958496002585,30.318140839033845,0.24444441
ssp245,t100,-82.64500613899597,30.318140839033845,0.27676767
ssp245,t100,-82.42042731796609,30.318140839033845,0.27878788
ssp245,t100,-82.19584849693621,30.318140839033845,0.25858584
ssp245,t100,-81.97126967590633,30.318140839033845,0.20606062
ssp245,t100,-81.74669085487645,30.318140839033845,0.18080805
ssp245,t100,-81.52211203384657,30.318140839033845,0.13939393
ssp245,t100,-85.56453081238442,30.093562018003965,0.118181825
ssp245,t100,-85.33995199135454,30.093562018003965,0.13636364
ssp245,t100,-85.11537317032466,30.093562018003965,0.13737373
ssp245,t100,-84.89079434929477,30.093562018003965,0.14747475
